TRANSACTION ID,DATE,TRANSACTION DETAILS,DESCRIPTION,CATEGORY,PAYMENT METHOD, WITHDRAWAL AMT , DEPOSIT AMT 
TRX20220328123943,16-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  425.00 ,
TRX20220328123944,16-Feb-24,Home Ownership,,Other Expenses,,  724.00 ,
TRX20220328123945,16-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  593.00 ,
TRX20220328123946,16-Feb-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  118.00 ,
TRX20220328123947,16-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  162.00 ,
TRX20220328123948,16-Feb-24,Grocery Shopping,Expenses for weekly grocery shopping,Groceries,Debit Card,  235.00 ,
TRX20220328123949,16-Feb-24,Health Insurance,Monthly health insurance premium,Insurance,Online banking,  175.00 ,
TRX20220328123950,16-Feb-24,Grocery Shopping,Expenses for weekly grocery shopping,Groceries,Debit Card,  235.00 ,
TRX20220328123951,16-Feb-24,Health Insurance,Monthly health insurance premium,Insurance,Online banking,  170.00 ,
TRX20220328123952,16-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  42.00 ,
TRX20220328123953,16-Feb-24,Property Maintenance,,Other Expenses,,  469.08 ,
TRX20220328123954,16-Feb-24,Home Ownership,,Other Expenses,,  978.16 ,
TRX20220328123955,16-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  324.00 ,
TRX20220328123956,16-Feb-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  898.00 ,
TRX20220328123957,17-Feb-24,Meals,Charges for meals,Other Expenses,Online payment,  754.00 ,
TRX20220328123958,17-Feb-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  326.00 ,
TRX20220328123959,17-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  478.00 ,
TRX20220328123960,17-Feb-24,Property Maintenance,,Other Expenses,,  745.00 ,
TRX20220328123961,17-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  223.00 ,
TRX20220328123962,17-Feb-24,Dining Out,Expenses for dining out,Dining,Cash,  100.00 ,
TRX20220328123963,17-Feb-24,Travel,Travel expenses for vacation,Travel,Debit Card,"  1,250.00 ",
TRX20220328123964,17-Feb-24,Dining Out,Expenses for dining out,Dining,Cash,  100.00 ,
TRX20220328123965,17-Feb-24,Travel,Travel expenses for vacation,Travel,Debit Card,"  1,150.00 ",
TRX20220328123966,17-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  903.00 ,
TRX20220328123967,17-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  433.00 ,
TRX20220328123968,17-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  255.00 ,
TRX20220328123969,17-Feb-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  764.00 ,
TRX20220328123970,17-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  137.00 ,
TRX20220328123971,17-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  992.00 ,
TRX20220328123972,18-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  611.00 ,
TRX20220328123973,18-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  938.00 ,
TRX20220328123974,18-Feb-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  41.00 ,
TRX20220328123975,18-Feb-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220328123976,18-Feb-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  806.00 ,
TRX20220328123977,18-Feb-24,Utilities Deposit,Deposit for utilities bill correction,Utilities,,  190.00 ,
TRX20220328123978,18-Feb-24,Shopping,Shopping expenses,Shopping,Cash,  240.00 ,
TRX20220328123979,18-Feb-24,Internet Subscription,Monthly subscription fee for internet service,Utilities,Direct debit,  60.00 ,
TRX20220328123980,18-Feb-24,Grocery Shopping,Expenses for weekly grocery shopping,Groceries,Debit Card,  245.00 ,
TRX20220328123981,18-Feb-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  333.00 ,
TRX20220328123982,18-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  853.00 ,
TRX20220328123983,19-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  753.00 ,
TRX20220328123984,19-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  178.00 ,
TRX20220328123985,19-Feb-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  628.00 ,
TRX20220328123986,19-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  812.00 ,
TRX20220328123987,19-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  96.00 ,
TRX20220328123988,19-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  572.00 ,
TRX20220328123989,19-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  287.00 ,
TRX20220328123990,19-Feb-24,Investment Returns,Returns from investment,Investment,,  400.00 ,
TRX20220328123991,19-Feb-24,Mobile Phone Bill,Monthly bill for mobile phone usage,Utilities,Online banking,  50.00 ,
TRX20220328123992,19-Feb-24,Car Maintenance,Routine car maintenance,Transportation,Online banking,  230.00 ,
TRX20220328123993,19-Feb-24,Investment,Investment in stocks,Investment,Bank transfer,  570.00 ,
TRX20220328123994,19-Feb-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  63.00 ,
TRX20220328123995,19-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  377.00 ,
TRX20220328123996,19-Feb-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  970.00 ,
TRX20220328123997,19-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  33.00 ,
TRX20220328123998,19-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  425.00 ,
TRX20220328123999,19-Feb-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  701.00 ,
TRX20220328124000,19-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  831.00 ,
TRX20220328124001,20-Feb-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  673.00 ,
TRX20220328124002,20-Feb-24,Meals,Charges for meals,Other Expenses,Online payment,  910.00 ,
TRX20220328124003,20-Feb-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  512.00 ,
TRX20220328124004,20-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  741.00 ,
TRX20220328124005,20-Feb-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  209.00 ,
TRX20220328124006,20-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  644.00 ,
TRX20220328124007,20-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  875.00 ,
TRX20220328124008,20-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  333.00 ,
TRX20220328124009,20-Feb-24,Car Insurance,Annual car insurance premium,Insurance,Bank transfer,"  1,400.00 ",
TRX20220328124010,20-Feb-24,Dining Out,Expenses for dining out,Dining,Cash,  105.00 ,
TRX20220328124011,20-Feb-24,Electricity Bill,Monthly electricity utility bill,Utilities,Direct debit,  80.00 ,
TRX20220328124012,20-Feb-24,Bookstore,Purchase of books,Shopping,Debit Card,  70.00 ,
TRX20220328124013,20-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  198.00 ,
TRX20220328124014,20-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  879.00 ,
TRX20220328124015,20-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  654.25 ,
TRX20220328124016,20-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  754.00 ,
TRX20220328124017,20-Feb-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  745.00 ,
TRX20220328124018,20-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  56.00 ,
TRX20220328124019,20-Feb-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  162.00 ,
TRX20220328124020,20-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  326.00 ,
TRX20220328124021,20-Feb-24,Property Maintenance,,Other Expenses,,  287.00 ,
TRX20220328124022,20-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  67.00 ,
TRX20220328124023,20-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  367.00 ,
TRX20220328124024,20-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  151.22 ,
TRX20220328124025,20-Feb-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  233.00 ,
TRX20220328124026,20-Feb-24,Meals,Charges for meals,Other Expenses,Online payment,  876.00 ,
TRX20220328124027,20-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  289.00 ,
TRX20220328124028,20-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  162.00 ,
TRX20220328124029,21-Feb-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  880.00 ,
TRX20220328124030,21-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  89.00 ,
TRX20220328124031,21-Feb-24,Home Ownership,,Other Expenses,,  587.00 ,
TRX20220328124032,21-Feb-24,Property Maintenance,,Other Expenses,,  754.00 ,
TRX20220328124033,21-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  326.00 ,
TRX20220328124034,21-Feb-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  478.00 ,
TRX20220328124035,21-Feb-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  745.00 ,
TRX20220328124036,21-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  223.00 ,
TRX20220328124037,21-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  611.00 ,
TRX20220328124038,21-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment ,  938.00 ,
TRX20220328124039,21-Feb-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,"  1,500.00 "
TRX20220328124040,21-Feb-24,Shopping,Shopping expenses,Shopping,Cash,  250.00 ,
TRX20220328124041,21-Feb-24,Health Insurance,Monthly health insurance premium,Insurance,Online banking,  175.00 ,
TRX20220328124042,21-Feb-24,Movie Tickets,Expenses for movie tickets,Entertainment,Online payment,  40.00 ,
TRX20220328124043,21-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  184.00 ,
TRX20220328124044,21-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  184.00 ,
TRX20220328124045,21-Feb-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  124.00 ,
TRX20220328124046,21-Feb-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  753.00 ,
TRX20220328124047,21-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  283.00 ,
TRX20220328124048,21-Feb-24,Property Maintenance,,Other Expenses,,  38.00 ,
TRX20220328124049,21-Feb-24,Property Maintenance,,Other Expenses,,  469.08 ,
TRX20220328124050,21-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  67.00 ,
TRX20220328124051,21-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  287.00 ,
TRX20220328124052,21-Feb-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  72.00 ,
TRX20220328124053,21-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  600.00 ,
TRX20220328124054,21-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  669.00 ,
TRX20220328124055,21-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  892.00 ,
TRX20220328124056,21-Feb-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  863.30 ,
TRX20220328124057,22-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  41.00 ,
TRX20220328124058,22-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  298.00 ,
TRX20220328124059,22-Feb-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  806.00 ,
TRX20220328124060,22-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  753.00 ,
TRX20220328124061,22-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  178.00 ,
TRX20220328124062,22-Feb-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  628.00 ,
TRX20220328124063,22-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  365.00 ,
TRX20220328124064,22-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  812.00 ,
TRX20220328124065,22-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  96.00 ,
TRX20220328124066,22-Feb-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  572.00 ,
TRX20220328124067,22-Feb-24,Internet Subscription,Monthly subscription fee for internet service,Utilities,Direct debit,  60.00 ,
TRX20220328124068,22-Feb-24,Grocery Shopping,Expenses for weekly grocery shopping,Groceries,Debit Card,  250.00 ,
TRX20220328124069,22-Feb-24,Mobile Phone Bill,Monthly bill for mobile phone usage,Utilities,Online banking,  45.00 ,
TRX20220328124070,22-Feb-24,Shopping,Shopping expenses,Shopping,Cash,  220.00 ,
TRX20220328124071,22-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  611.00 ,
TRX20220328124072,22-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  289.00 ,
TRX20220328124073,22-Feb-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  372.00 ,
TRX20220328124074,22-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  321.00 ,
TRX20220328124075,22-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  189.00 ,
TRX20220328124076,22-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  771.00 ,
TRX20220328124077,22-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  875.00 ,
TRX20220328124078,22-Feb-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  916.00 ,
TRX20220328124079,22-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  95.00 ,
TRX20220328124080,22-Feb-24,Property Maintenance,,Other Expenses,,  721.00 ,
TRX20220328124081,22-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  321.00 ,
TRX20220328124082,23-Feb-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  287.00 ,
TRX20220328124083,23-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  673.00 ,
TRX20220328124084,23-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  910.00 ,
TRX20220328124085,23-Feb-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  512.00 ,
TRX20220328124086,23-Feb-24,Investment,Investment in mutual funds,Investment,Bank transfer,  700.00 ,
TRX20220328124087,23-Feb-24,Dining Out,Expenses for dining out,Dining,Cash,  92.00 ,
TRX20220328124088,23-Feb-24,Gym Membership,Monthly membership fee for gym,Health & Fitness,Debit Card,  85.00 ,
TRX20220328124089,23-Feb-24,Utilities Deposit,Deposit for utilities bill correction,Utilities,,  180.00 ,
TRX20220328124090,23-Feb-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  692.00 ,
TRX20220328124091,23-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  752.00 ,
TRX20220328124092,23-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  657.00 ,
TRX20220328124093,23-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  611.00 ,
TRX20220328124094,23-Feb-24,Housing Rent,Rental payments for housing accommodations,Other Expenses,Direct debit,"  1,100.00 ",
TRX20220328124095,23-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  938.00 ,
TRX20220328124096,23-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  433.00 ,
TRX20220328124097,23-Feb-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  812.00 ,
TRX20220328124098,23-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  238.00 ,
TRX20220328124099,24-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  209.00 ,
TRX20220328124100,24-Feb-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  644.00 ,
TRX20220328124101,24-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  875.00 ,
TRX20220328124102,24-Feb-24,Property Maintenance,,Other Expenses,,  57.00 ,
TRX20220328124103,24-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  89.00 ,
TRX20220328124104,24-Feb-24,Health Insurance,Monthly health insurance premium,Insurance,Online banking,  180.00 ,
TRX20220328124105,24-Feb-24,Movie Tickets,Expenses for movie tickets,Entertainment,Online payment,  45.00 ,
TRX20220328124106,24-Feb-24,Car Insurance,Annual car insurance premium,Insurance,Bank transfer,"  1,400.00 ",
TRX20220328124107,24-Feb-24,Dining Out,Expenses for dining out,Dining,Cash,  100.00 ,
TRX20220328124108,24-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  644.00 ,
TRX20220328124109,24-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  88.00 ,
TRX20220328124110,24-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  311.00 ,
TRX20220328124111,24-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  752.00 ,
TRX20220328124112,24-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  326.00 ,
TRX20220328124113,25-Feb-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  587.00 ,
TRX20220328124114,25-Feb-24,Property Maintenance,,Other Expenses,,  162.00 ,
TRX20220328124115,25-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  754.00 ,
TRX20220328124116,25-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  326.00 ,
TRX20220328124117,25-Feb-24,Mobile Phone Bill,Monthly bill for mobile phone usage,Utilities,Online banking,  52.00 ,
TRX20220328124118,25-Feb-24,Shopping,Shopping expenses,Shopping,Cash,  260.00 ,
TRX20220328124119,25-Feb-24,Travel,Travel expenses for vacation,Travel,Debit Card,"  1,100.00 ",
TRX20220328124120,25-Feb-24,Investment Returns,Returns from investment,Investment,,  380.00 ,
TRX20220328124121,25-Feb-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  326.00 ,
TRX20220328124122,25-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  333.00 ,
TRX20220328124123,25-Feb-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  326.00 ,
TRX20220328124124,26-Feb-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  745.00 ,
TRX20220328124125,26-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  223.00 ,
TRX20220328124126,26-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  611.00 ,
TRX20220328124127,26-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  938.00 ,
TRX20220328124128,26-Feb-24,Gym Membership,Monthly membership fee for gym,Health & Fitness,Debit Card,  85.00 ,
TRX20220328124129,26-Feb-24,Utilities Deposit,Deposit for utilities bill correction,Utilities,,  200.00 ,
TRX20220328124130,26-Feb-24,School Fees,Fees for children's school,Education,Online banking,  590.00 ,
TRX20220328124131,26-Feb-24,Petrol,Fuel expenses for the car,Transportation,Debit Card,  115.00 ,
TRX20220328124132,26-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  572.00 ,
TRX20220328124133,26-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  98.00 ,
TRX20220328124134,26-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  298.00 ,
TRX20220328124135,26-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  192.00 ,
TRX20220328124136,26-Feb-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  745.00 ,
TRX20220328124137,27-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  298.00 ,
TRX20220328124138,27-Feb-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  753.00 ,
TRX20220328124139,27-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  178.00 ,
TRX20220328124140,27-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  628.00 ,
TRX20220328124141,27-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  365.00 ,
TRX20220328124142,27-Feb-24,Car Maintenance,Routine car maintenance,Transportation,Online banking,  240.00 ,
TRX20220328124143,27-Feb-24,Shopping,Shopping expenses,Shopping,Cash,  270.00 ,
TRX20220328124144,27-Feb-24,Health Insurance,Monthly health insurance premium,Insurance,Online banking,  175.00 ,
TRX20220328124145,27-Feb-24,Shopping,Shopping expenses,Shopping,Cash,  210.00 ,
TRX20220328124146,27-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  611.00 ,
TRX20220328124147,27-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  514.00 ,
TRX20220328124148,27-Feb-24,Property Maintenance,,Other Expenses,,  741.00 ,
TRX20220328124149,27-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  625.00 ,
TRX20220328124150,27-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  611.00 ,
TRX20220328124151,28-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  812.00 ,
TRX20220328124152,28-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  96.00 ,
TRX20220328124153,28-Feb-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  572.00 ,
TRX20220328124154,28-Feb-24,Property Maintenance,,Other Expenses,,  287.00 ,
TRX20220328124155,28-Feb-24,Investment Returns,Returns from investment,Investment,,  420.00 ,
TRX20220328124156,28-Feb-24,Dining Out,Expenses for dining out,Dining,Cash,  110.00 ,
TRX20220328124157,28-Feb-24,Internet Subscription,Monthly subscription fee for internet service,Utilities,Direct debit,  60.00 ,
TRX20220328124158,28-Feb-24,Grocery Shopping,Expenses for weekly grocery shopping,Groceries,Debit Card,  240.00 ,
TRX20220328124159,28-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  75.00 ,
TRX20220328124160,28-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  875.00 ,
TRX20220328124161,29-Feb-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  673.00 ,
TRX20220328124162,29-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  512.00 ,
TRX20220328124163,29-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  741.00 ,
TRX20220328124164,29-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  209.00 ,
TRX20220328124165,29-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  644.00 ,
TRX20220328124166,29-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment ,  875.00 ,
TRX20220328124167,29-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  333.00 ,
TRX20220328124168,29-Feb-24,Investment,Investment in mutual funds,Investment,Bank transfer,  750.00 ,
TRX20220328124169,29-Feb-24,Dining Out,Expenses for dining out,Dining,Cash,  95.00 ,
TRX20220328124170,29-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  97.00 ,
TRX20220328124171,29-Feb-24,Home Ownership,,Other Expenses,,  635.00 ,
TRX20220328124172,29-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  811.00 ,
TRX20220328124173,29-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  894.00 ,
TRX20220328124174,29-Feb-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  687.00 ,
TRX20220328124175,29-Feb-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  309.00 ,
TRX20220328124176,1-Mar-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  970.00 ,
TRX20220328124177,1-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  57.00 ,
TRX20220328124178,1-Mar-24,Fund Transfer From Bank Rakyat,Transfer of funds from Bank Rakyat,Income/Salary,Bank transfer,,"  100,000.00 "
TRX20220328124179,1-Mar-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"  50,000.00 "
TRX20220328124180,1-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  354.00 ,
TRX20220328124181,1-Mar-24,Property Maintenance,,Other Expenses,,  721.00 ,
TRX20220328124182,1-Mar-24,Utilities Deposit,Deposit for utilities bill correction,Utilities,,  190.00 ,
TRX20220328124183,1-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,  900.00 ,
