TRANSACTION ID,DATE,TRANSACTION DETAILS,DESCRIPTION,CATEGORY,PAYMENT METHOD, WITHDRAWAL AMT , DEPOSIT AMT 
TRX20220329124377,11-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  827.00 ,
TRX20220329124348,11-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  210.00 ,
TRX20220329124253,11-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  198.00 ,
TRX20220329124279,11-Feb-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,  750.00 
TRX20220329124253,11-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  198.00 ,
TRX20220329124348,11-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  12.00 ,
TRX20220329124218,12-Feb-24,Home Ownership,,Other Expenses,,  827.00 ,
TRX20220329124121,12-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  494.00 ,
TRX20220329124332,12-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,"  1,000.00 ",
TRX20220329124440,12-Feb-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"  4,000.00 "
TRX20220329124290,12-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  562.00 ,
TRX20220329124192,12-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  352.00 ,
TRX20220329124391,12-Feb-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  287.00 ,
TRX20220329124558,12-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  861.00 ,
TRX20220329124505,12-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  352.00 ,
TRX20220329124120,12-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  861.00 ,
TRX20220329124393,12-Feb-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"  4,000.00 "
TRX20220329124516,12-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,"  1,000.00 ",
TRX20220329124103,12-Feb-24,Home Ownership,,Other Expenses,,  827.00 ,
TRX20220329124532,12-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  562.00 ,
TRX20220329124168,13-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  656.90 ,
TRX20220329124119,13-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  863.76 ,
TRX20220329124508,13-Feb-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  448.90 ,
TRX20220329124553,13-Feb-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  448.90 ,
TRX20220329124441,13-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  656.90 ,
TRX20220329124530,13-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  270.32 ,
TRX20220329124236,13-Feb-24,Home Ownership,,Other Expenses,,  767.73 ,
TRX20220329124252,14-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  227.03 ,
TRX20220329124270,14-Feb-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  204.45 ,
TRX20220329124433,14-Feb-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  204.45 ,
TRX20220329124201,14-Feb-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  204.45 ,
TRX20220329124460,14-Feb-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  204.45 ,
TRX20220329124583,14-Feb-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  269.51 ,
TRX20220329124458,14-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  227.03 ,
TRX20220329124349,14-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  920.48 ,
TRX20220329124433,14-Feb-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  204.45 ,
TRX20220329124437,15-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  625.26 ,
TRX20220329124194,15-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  50.23 ,
TRX20220329124309,15-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  625.26 ,
TRX20220329124437,15-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  625.26 ,
TRX20220329124089,15-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  50.23 ,
TRX20220329124361,15-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  50.23 ,
TRX20220329124162,15-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  625.26 ,
TRX20220329124320,15-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  469.44 ,
TRX20220329124148,15-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  50.23 ,
TRX20220329124162,16-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  520.30 ,
TRX20220329124143,16-Feb-24,Meals,Charges for meals,Other Expenses,Online payment,  754.00 ,
TRX20220329124221,16-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  782.28 ,
TRX20220329124074,16-Feb-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  18.48 ,
TRX20220329124231,16-Feb-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  18.48 ,
TRX20220329124169,16-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  520.30 ,
TRX20220329124505,16-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  520.30 ,
TRX20220329124178,17-Feb-24,Property Maintenance,,Other Expenses,,  745.00 ,
TRX20220329124267,17-Feb-24,Property Maintenance,,Other Expenses,,  745.00 ,
TRX20220329124086,17-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  223.00 ,
TRX20220329124482,17-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  478.00 ,
TRX20220329124167,17-Feb-24,Property Maintenance,,Other Expenses,,  745.00 ,
TRX20220329124319,17-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  611.00 ,
TRX20220329124197,17-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  611.00 ,
TRX20220329124117,17-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  611.00 ,
TRX20220329124510,17-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  223.00 ,
TRX20220329124258,17-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  223.00 ,
TRX20220329124412,17-Feb-24,Property Maintenance,,Other Expenses,,  745.00 ,
TRX20220329124157,17-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  611.00 ,
TRX20220329124124,17-Feb-24,Property Maintenance,,Other Expenses,,  745.00 ,
TRX20220329124399,17-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  223.00 ,
TRX20220329124165,17-Feb-24,Property Maintenance,,Other Expenses,,  745.00 ,
TRX20220329124180,18-Feb-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  512.00 ,
TRX20220329124248,18-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  741.00 ,
TRX20220329124072,18-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  572.00 ,
TRX20220329124154,18-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  741.00 ,
TRX20220329124269,18-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  572.00 ,
TRX20220329124450,18-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  572.00 ,
TRX20220329124161,18-Feb-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  512.00 ,
TRX20220329124421,18-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  572.00 ,
TRX20220329124082,18-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  572.00 ,
TRX20220329124070,18-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  572.00 ,
TRX20220329124271,18-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  741.00 ,
TRX20220329124342,19-Feb-24,Meals,Charges for meals,Other Expenses,Online payment,  910.00 ,
TRX20220329124518,19-Feb-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220329124168,19-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  96.00 ,
TRX20220329124420,19-Feb-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220329124190,19-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  938.00 ,
TRX20220329124523,19-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  96.00 ,
TRX20220329124246,19-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  96.00 ,
TRX20220329124531,19-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  96.00 ,
TRX20220329124293,19-Feb-24,Meals,Charges for meals,Other Expenses,Online payment,  910.00 ,
TRX20220329124474,19-Feb-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  41.00 ,
TRX20220329124323,19-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  96.00 ,
TRX20220329124209,20-Feb-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  209.00 ,
TRX20220329124220,20-Feb-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  209.00 ,
TRX20220329124431,20-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  178.00 ,
TRX20220329124197,20-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  89.00 ,
TRX20220329124157,20-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  89.00 ,
TRX20220329124351,20-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  178.00 ,
TRX20220329124379,20-Feb-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  880.00 ,
TRX20220329124506,20-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  875.00 ,
TRX20220329124171,20-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  178.00 ,
TRX20220329124498,20-Feb-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  880.00 ,
TRX20220329124333,20-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  89.00 ,
TRX20220329124083,20-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  89.00 ,
TRX20220329124318,21-Feb-24,Home Ownership,,Other Expenses,,  587.00 ,
TRX20220329124418,21-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  938.00 ,
TRX20220329124181,21-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  41.00 ,
TRX20220329124403,21-Feb-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  745.00 ,
TRX20220329124424,21-Feb-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  478.00 ,
TRX20220329124302,21-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  298.00 ,
TRX20220329124122,21-Feb-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  478.00 ,
TRX20220329124260,21-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  223.00 ,
TRX20220329124165,21-Feb-24,Property Maintenance,,Other Expenses,,  754.00 ,
TRX20220329124105,21-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  298.00 ,
TRX20220329124151,21-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  223.00 ,
TRX20220329124315,21-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  611.00 ,
TRX20220329124450,21-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  326.00 ,
TRX20220329124193,21-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  611.00 ,
TRX20220329124174,21-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  41.00 ,
TRX20220329124494,21-Feb-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  745.00 ,
TRX20220329124328,21-Feb-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  745.00 ,
TRX20220329124242,21-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  223.00 ,
TRX20220329124522,21-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  611.00 ,
TRX20220329124308,22-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  209.00 ,
TRX20220329124416,22-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  96.00 ,
TRX20220329124250,22-Feb-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  628.00 ,
TRX20220329124383,22-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  812.00 ,
TRX20220329124357,22-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  365.00 ,
TRX20220329124530,22-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  753.00 ,
TRX20220329124350,22-Feb-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  628.00 ,
TRX20220329124467,22-Feb-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  806.00 ,
TRX20220329124467,22-Feb-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  806.00 ,
TRX20220329124180,22-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  812.00 ,
TRX20220329124275,22-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  812.00 ,
TRX20220329124323,22-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  875.00 ,
TRX20220329124173,22-Feb-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  628.00 ,
TRX20220329124530,22-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  753.00 ,
TRX20220329124501,22-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  875.00 ,
TRX20220329124246,22-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  875.00 ,
TRX20220329124104,22-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  875.00 ,
TRX20220329124233,22-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  812.00 ,
TRX20220329124477,22-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  209.00 ,
TRX20220329124104,22-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  875.00 ,
TRX20220329124297,22-Feb-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  880.00 ,
TRX20220329124199,23-Feb-24,Fund Transfer From Bank Rakyat,Transfer of funds from Bank Rakyat,Income/Salary,Bank transfer,,"  100,000.00 "
TRX20220329124477,23-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  89.00 ,
TRX20220329124119,23-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  89.00 ,
TRX20220329124130,23-Feb-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"  100,000.00 "
TRX20220329124119,23-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  89.00 ,
TRX20220329124231,23-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  89.00 ,
TRX20220329124178,24-Feb-24,Property Maintenance,,Other Expenses,,  57.00 ,
TRX20220329124558,24-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  910.00 ,
TRX20220329124370,24-Feb-24,Property Maintenance,,Other Expenses,,  57.00 ,
TRX20220329124390,24-Feb-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"  50,000.00 "
TRX20220329124328,24-Feb-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  45.19 ,
TRX20220329124267,25-Feb-24,Property Maintenance,,Other Expenses,,  456.92 ,
TRX20220329124070,25-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  961.89 ,
TRX20220329124375,25-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  150.00 ,
TRX20220329124557,25-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  961.89 ,
TRX20220329124082,25-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  236.04 ,
TRX20220329124181,25-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  236.04 ,
TRX20220329124481,25-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  961.89 ,
TRX20220329124215,25-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  236.04 ,
TRX20220329124182,25-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  961.89 ,
TRX20220329124468,25-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  236.04 ,
TRX20220329124477,25-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  236.04 ,
TRX20220329124281,26-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  285.42 ,
TRX20220329124432,26-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  766.21 ,
TRX20220329124517,26-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  766.21 ,
TRX20220329124284,26-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  285.42 ,
TRX20220329124183,26-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  285.42 ,
TRX20220329124118,27-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  300.67 ,
TRX20220329124093,27-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  830.38 ,
TRX20220329124238,27-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  232.13 ,
TRX20220329124417,27-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  232.13 ,
TRX20220329124162,27-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  657.52 ,
TRX20220329124089,27-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  232.13 ,
TRX20220329124529,27-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  232.13 ,
TRX20220329124539,27-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  232.13 ,
TRX20220329124532,27-Feb-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  119.19 ,
TRX20220329124479,28-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  440.93 ,
TRX20220329124511,28-Feb-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  14.29 ,
TRX20220329124174,28-Feb-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  14.29 ,
TRX20220329124457,28-Feb-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  14.29 ,
TRX20220329124254,28-Feb-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  14.29 ,
TRX20220329124184,28-Feb-24,Property Maintenance,,Other Expenses,,  944.95 ,
TRX20220329124249,28-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  879.18 ,
TRX20220329124074,28-Feb-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  14.29 ,
TRX20220329124195,29-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  394.58 ,
TRX20220329124461,29-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  394.58 ,
TRX20220329124451,29-Feb-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  101.77 ,
TRX20220329124238,29-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  644.00 ,
TRX20220329124222,29-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  209.00 ,
TRX20220329124570,29-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  644.00 ,
TRX20220329124118,29-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  209.00 ,
TRX20220329124146,29-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  333.00 ,
TRX20220329124416,29-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  209.00 ,
TRX20220329124512,1-Mar-24,Property Maintenance,,Other Expenses,,  721.00 ,
TRX20220329124328,1-Mar-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  970.00 ,
TRX20220329124494,1-Mar-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  970.00 ,
TRX20220329124173,1-Mar-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  166.00 ,
TRX20220329124508,1-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  354.00 ,
TRX20220329124184,1-Mar-24,Property Maintenance,,Other Expenses,,  721.00 ,
TRX20220329124082,1-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  57.00 ,
TRX20220329124173,1-Mar-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  166.00 ,
TRX20220329124573,1-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  354.00 ,
TRX20220329124474,2-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  932.00 ,
TRX20220329124375,2-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,,"  4,000.00 "
TRX20220329124513,2-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  245.00 ,
TRX20220329124360,2-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  413.00 ,
TRX20220329124581,2-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  245.00 ,
TRX20220329124544,2-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  413.00 ,
TRX20220329124155,2-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  413.00 ,
TRX20220329124162,3-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  731.00 ,
TRX20220329124162,3-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  367.00 ,
TRX20220329124404,3-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  812.00 ,
TRX20220329124470,3-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  178.00 ,
TRX20220329124518,3-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  668.00 ,
TRX20220329124235,3-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  668.00 ,
TRX20220329124135,3-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  668.00 ,
TRX20220329124192,3-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  731.00 ,
TRX20220329124115,3-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  178.00 ,
TRX20220329124571,3-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  731.00 ,
TRX20220329124280,3-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  178.00 ,
TRX20220329124387,3-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  178.00 ,
TRX20220329124316,3-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  731.00 ,
TRX20220329124252,3-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  367.00 ,
TRX20220329124336,3-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  731.00 ,
TRX20220329124494,3-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  668.00 ,
TRX20220329124183,3-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  812.00 ,
TRX20220329124435,3-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  367.00 ,
TRX20220329124526,4-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  324.00 ,
TRX20220329124454,4-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  417.00 ,
