TRANSACTION ID,DATE,TRANSACTION DETAILS,DESCRIPTION,CATEGORY,PAYMENT METHOD, WITHDRAWAL AMT , DEPOSIT AMT 
TRX20220330124332,13-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  209.00 ,
TRX20220330124325,13-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  63.00 ,
TRX20220330124329,13-Feb-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,"  8,130.00 "
TRX20220330124324,13-Feb-24,Meals,Charges for meals,Other Expenses,Online payment,  385.00 ,
TRX20220330124324,13-Feb-24,Meals,Charges for meals,Other Expenses,Online payment,  385.00 ,
TRX20220330124324,13-Feb-24,Meals,Charges for meals,Other Expenses,Online payment,  385.00 ,
TRX20220330124325,13-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  63.00 ,
TRX20220330124322,13-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  538.00 ,
TRX20220330124324,13-Feb-24,Meals,Charges for meals,Other Expenses,Online payment,  385.00 ,
TRX20220330124322,13-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  538.00 ,
TRX20220330124325,13-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  63.00 ,
TRX20220330124323,13-Feb-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  754.00 ,
TRX20220330124325,13-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  63.00 ,
TRX20220330124299,14-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  96.00 ,
TRX20220330124328,14-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  89.00 ,
TRX20220330124328,14-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,89,
TRX20220330124330,14-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  299.00 ,
TRX20220330124328,14-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,89,
TRX20220330124332,14-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,209,
TRX20220330124330,14-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,299,
TRX20220330124328,14-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,89,
TRX20220330124336,15-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,141,
TRX20220330124336,15-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,141,
TRX20220330124336,15-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,141,
TRX20220330124336,15-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,141,
TRX20220330124336,15-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,141,
TRX20220330124335,15-Feb-24,Fund Transfer From Bank Rakyat,Transfer of funds from Bank Rakyat,Income/Salary,Bank transfer,,"  50,000.00 "
TRX20220330124332,15-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,209,
TRX20220330124336,15-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,141,
TRX20220330124332,15-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,209,
TRX20220330124336,15-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,141,
TRX20220330124336,15-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,141,
TRX20220330124336,15-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,141,
TRX20220330124334,15-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,726,
TRX20220330124333,15-Feb-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,287,
TRX20220330124334,15-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,726,
TRX20220330124336,15-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,141,
TRX20220330124336,15-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,141,
TRX20220330124334,15-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,726,
TRX20220330124336,15-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,141,
TRX20220330124336,15-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,141,
TRX20220330124336,15-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,141,
TRX20220330124336,15-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,141,
TRX20220330124336,15-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,141,
TRX20220330124334,15-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,726,
TRX20220330124334,15-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,726,
TRX20220330124336,15-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,141,
TRX20220330124336,15-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,141,
TRX20220330124336,15-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,141,
TRX20220330124336,15-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,141,
TRX20220330124336,15-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,141,
TRX20220330124333,15-Feb-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,287,
TRX20220330124336,15-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,141,
TRX20220330124336,15-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,141,
TRX20220330124336,15-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,141,
TRX20220330124339,16-Feb-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,524,
TRX20220330124337,16-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,18,
TRX20220330124340,16-Feb-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,12,
TRX20220330124338,16-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,445,
TRX20220330124339,16-Feb-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,524,
TRX20220330124337,16-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,18,
TRX20220330124340,16-Feb-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,12,
TRX20220330124325,16-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,63,
TRX20220330124340,16-Feb-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,12,
TRX20220330124339,16-Feb-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,524,
TRX20220330124339,16-Feb-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,524,
TRX20220330124343,17-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,628,
TRX20220330124342,17-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,306,
TRX20220330124342,17-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,306,
TRX20220330124346,17-Feb-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,880,
TRX20220330124346,17-Feb-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,880,
TRX20220330124345,17-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,605,
TRX20220330124344,17-Feb-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,394,
TRX20220330124346,17-Feb-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,880,
TRX20220330124343,17-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,628,
TRX20220330124357,18-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,861,
TRX20220330124321,18-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,92,
TRX20220330124349,18-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,433,
TRX20220330124349,18-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,433,
TRX20220330124395,18-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,50,
TRX20220330124349,18-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,433,
TRX20220330124349,18-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,433,
TRX20220330124349,18-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,433,
TRX20220330124349,18-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,433,
TRX20220330124363,18-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,,"  4,000.00 "
TRX20220330124351,18-Feb-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,560,
TRX20220330124349,18-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,433,
TRX20220330124349,18-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,433,
TRX20220330124348,18-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,875,
TRX20220330124348,18-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,875,
TRX20220330124348,18-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,875,
TRX20220330124348,18-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,875,
TRX20220330124349,18-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,433,
TRX20220330124348,18-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,875,
TRX20220330124349,18-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,433,
TRX20220330124349,18-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,433,
TRX20220330124349,18-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,433,
TRX20220330124351,18-Feb-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,560,
TRX20220330124349,18-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,433,
TRX20220330124356,18-Feb-24,Home Ownership,,Other Expenses,,282.5,
TRX20220330124349,18-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,433,
TRX20220330124348,18-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,875,
TRX20220330124349,18-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,433,
TRX20220330124349,18-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,433,
TRX20220330124364,19-Feb-24,Home Ownership,,Other Expenses,,670,
TRX20220330124353,19-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,938,
TRX20220330124356,19-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,753,
TRX20220330124356,19-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,753,
TRX20220330124354,19-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,803,
TRX20220330124355,19-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,352,
TRX20220330124355,19-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,352,
TRX20220330124356,19-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,753,
TRX20220330124359,19-Feb-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,745,
TRX20220330124356,19-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,753,
TRX20220330124359,19-Feb-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,745,
TRX20220330124353,19-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,938,
TRX20220330124354,19-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,803,
TRX20220330124357,19-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,861,
TRX20220330124352,19-Feb-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,  667.00 
TRX20220330124365,20-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,875,
TRX20220330124365,20-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,611,
TRX20220330124365,20-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,611,
TRX20220330124360,20-Feb-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,673,
TRX20220330124360,20-Feb-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,673,
TRX20220330124359,20-Feb-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,745,
TRX20220330124366,20-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,309,
TRX20220330124360,20-Feb-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,673,
TRX20220330124360,20-Feb-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,673,
TRX20220330124359,20-Feb-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,745,
TRX20220330124360,20-Feb-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,673,
TRX20220330124360,20-Feb-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,673,
TRX20220330124368,20-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,41,
TRX20220330124365,20-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,611,
TRX20220330124361,21-Feb-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,952.65,
TRX20220330124368,21-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,41,
TRX20220330124372,21-Feb-24,Property Maintenance,,Other Expenses,,176,
TRX20220330124367,21-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,61,
TRX20220330124367,21-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,61,
TRX20220330124368,21-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,41,
TRX20220330124369,21-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,875,
TRX20220330124369,21-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,875,
TRX20220330124360,21-Feb-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,673,
TRX20220330124373,21-Feb-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,970,
TRX20220330124368,21-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,41,
TRX20220330124375,21-Feb-24,Home Ownership,,Other Expenses,,669,
TRX20220330124372,21-Feb-24,Property Maintenance,,Other Expenses,,176,
TRX20220330124368,21-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,41,
TRX20220330124374,21-Feb-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,376,
TRX20220330124369,21-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,875,
TRX20220330124376,21-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,905,
TRX20220330124348,21-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,875,
TRX20220330124376,21-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,905,
TRX20220330124371,22-Feb-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,"  8,130.00 "
TRX20220330124367,22-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,61,
TRX20220330124371,22-Feb-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,"  8,130.00 "
TRX20220330124375,22-Feb-24,Home Ownership,,Other Expenses,,669,
TRX20220330124384,22-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,812,
TRX20220330124384,22-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,812,
TRX20220330124382,22-Feb-24,Property Maintenance,,Other Expenses,,600,
TRX20220330124384,22-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,812,
TRX20220330124380,22-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,910,
TRX20220330124380,22-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,910,
TRX20220330124384,22-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,812,
TRX20220330124377,22-Feb-24,Home Ownership,,Other Expenses,,807,
TRX20220330124386,22-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,298,
TRX20220330124386,22-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,298,
TRX20220330124377,22-Feb-24,Home Ownership,,Other Expenses,,807,
TRX20220330124378,22-Feb-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,178,
TRX20220330124384,22-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,812,
TRX20220330124386,22-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,298,
TRX20220330124384,22-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,812,
TRX20220330124374,22-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,803,
TRX20220330124380,22-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,910,
TRX20220330124386,22-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,298,
TRX20220330124377,22-Feb-24,Home Ownership,,Other Expenses,,807,
TRX20220330124386,22-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,298,
TRX20220330124384,22-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,812,
TRX20220330124377,22-Feb-24,Home Ownership,,Other Expenses,,807,
TRX20220330124384,23-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,812,
TRX20220330124413,23-Feb-24,Meals,Charges for meals,Other Expenses,Online payment,508,
TRX20220330124389,23-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,57,
TRX20220330124390,23-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,14,
TRX20220330124388,23-Feb-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,572,
TRX20220330124390,23-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,14,
TRX20220330124388,23-Feb-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,572,
TRX20220330124388,23-Feb-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,572,
TRX20220330124389,23-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,57,
TRX20220330124390,23-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,14,
TRX20220330124392,23-Feb-24,Property Maintenance,,Other Expenses,,767.73,
TRX20220330124390,23-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,14,
TRX20220330124389,23-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,57,
TRX20220330124395,23-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,50,
TRX20220330124389,23-Feb-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,57,
TRX20220330124390,24-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,14,
TRX20220330124396,24-Feb-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,881.9,
TRX20220330124357,24-Feb-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,660.53,
TRX20220330124397,24-Feb-24,Property Maintenance,,Other Expenses,,282.5,
TRX20220330124393,24-Feb-24,Home Ownership,,Other Expenses,,209,
TRX20220330124394,24-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,33,
TRX20220330124397,24-Feb-24,Property Maintenance,,Other Expenses,,282.5,
TRX20220330124393,24-Feb-24,Home Ownership,,Other Expenses,,209,
TRX20220330124394,24-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,33,
TRX20220330124395,24-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,50,
TRX20220330124393,24-Feb-24,Home Ownership,,Other Expenses,,209,
TRX20220330124394,24-Feb-24,Home Ownership,,Other Expenses,,33.46,
TRX20220330124396,24-Feb-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,881.9,
TRX20220330124397,24-Feb-24,Property Maintenance,,Other Expenses,,282.5,
TRX20220330124393,24-Feb-24,Home Ownership,,Other Expenses,,209,
TRX20220330124396,24-Feb-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,881.9,
TRX20220330124395,24-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,50,
TRX20220330124395,24-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,50,
TRX20220330124394,24-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,33,
TRX20220330124395,25-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,50,
TRX20220330124390,25-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,14,
TRX20220330124332,25-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,209,
TRX20220330124392,25-Feb-24,Property Maintenance,,Other Expenses,,767.73,
TRX20220330124398,25-Feb-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,384,
TRX20220330124399,25-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,892,
TRX20220330124399,25-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,892,
TRX20220330124397,25-Feb-24,Property Maintenance,,Other Expenses,,282.5,
TRX20220330124397,25-Feb-24,Property Maintenance,,Other Expenses,,282.5,
TRX20220330124404,26-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,485,
TRX20220330124401,26-Feb-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,970,
TRX20220330124402,26-Feb-24,Property Maintenance,,Other Expenses,,492,
TRX20220330124401,26-Feb-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,970,
TRX20220330124401,26-Feb-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,970,
TRX20220330124401,26-Feb-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,970,
TRX20220330124401,26-Feb-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,970,
TRX20220330124401,26-Feb-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,970,
TRX20220330124401,26-Feb-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,970,
TRX20220330124404,27-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,485,
TRX20220330124405,27-Feb-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,159,
TRX20220330124404,27-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,485,
TRX20220330124405,27-Feb-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,159,
TRX20220330124405,27-Feb-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,159,
TRX20220330124404,27-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,485,
TRX20220330124404,27-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,485,
TRX20220330124406,27-Feb-24,Property Maintenance,,Other Expenses,,749,
TRX20220330124404,27-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,485,
TRX20220330124404,27-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,485,
TRX20220330124405,27-Feb-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,159,
TRX20220330124405,27-Feb-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,159,
TRX20220330124406,27-Feb-24,Property Maintenance,,Other Expenses,,749,
TRX20220330124413,28-Feb-24,Meals,Charges for meals,Other Expenses,Online payment,508,
TRX20220330124418,29-Feb-24,Fund Transfer From Bank Rakyat,Transfer of funds from Bank Rakyat,Income/Salary,Bank transfer,,"  4,000.00 "
TRX20220330124418,29-Feb-24,Fund Transfer From Bank Rakyat,Transfer of funds from Bank Rakyat,Income/Salary,Bank transfer,,"  2,000.00 "
TRX20220330124409,29-Feb-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,227.03,
TRX20220330124412,29-Feb-24,Property Maintenance,,Other Expenses,,944.95,
TRX20220330124418,29-Feb-24,Fund Transfer From Bank Rakyat,Transfer of funds from Bank Rakyat,Income/Salary,Bank transfer,,"  4,000.00 "
TRX20220330124413,29-Feb-24,Meals,Charges for meals,Other Expenses,Online payment,508,
TRX20220330124414,29-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,674,
TRX20220330124413,29-Feb-24,Meals,Charges for meals,Other Expenses,Online payment,508,
TRX20220330124414,29-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,674,
TRX20220330124414,29-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,674,
TRX20220330124414,29-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,674,
TRX20220330124413,29-Feb-24,Meals,Charges for meals,Other Expenses,Online payment,508,
TRX20220330124419,29-Feb-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,  667.00 
TRX20220330124424,1-Mar-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"  100,000.00 "
