TRANSACTION ID,DATE,TRANSACTION DETAILS,DESCRIPTION,CATEGORY,PAYMENT METHOD, WITHDRAWAL AMT , DEPOSIT AMT 
TRX20220331124530,22-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  607.00 ,
TRX20220331124531,22-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  501.85 ,
TRX20220331124532,22-Feb-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  12.00 ,
TRX20220331124533,22-Feb-24,Home Ownership,,Other Expenses,,  415.00 ,
TRX20220331124534,22-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  891.00 ,
TRX20220331124535,22-Feb-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,  750.00 
TRX20220331124536,22-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  928.30 ,
TRX20220331124537,22-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  315.00 ,
TRX20220331124538,22-Feb-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  481.75 ,
TRX20220331124539,22-Feb-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  605.00 ,
TRX20220331124540,22-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  718.72 ,
TRX20220331124541,22-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  257.00 ,
TRX20220331124542,22-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  234.00 ,
TRX20220331124543,22-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  341.00 ,
TRX20220331124544,23-Feb-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  19.00 ,
TRX20220331124545,23-Feb-24,Home Ownership,,Other Expenses,,  4.94 ,
TRX20220331124546,23-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  378.00 ,
TRX20220331124547,23-Feb-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  47.00 ,
TRX20220331124548,23-Feb-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  458.85 ,
TRX20220331124549,23-Feb-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  28.00 ,
TRX20220331124550,23-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  82.00 ,
TRX20220331124551,23-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  892.00 ,
TRX20220331124552,23-Feb-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  854.00 ,
TRX20220331124553,24-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  731.82 ,
TRX20220331124554,24-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  189.00 ,
TRX20220331124555,24-Feb-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  694.30 ,
TRX20220331124556,24-Feb-24,Property Maintenance,,Other Expenses,,  229.63 ,
TRX20220331124557,24-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  684.00 ,
TRX20220331124558,24-Feb-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  863.30 ,
TRX20220331124559,24-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  42.00 ,
TRX20220331124560,24-Feb-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"  20,000.00 "
TRX20220331124561,24-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  948.88 ,
TRX20220331124562,24-Feb-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  68.00 ,
TRX20220331124563,25-Feb-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  19.00 ,
TRX20220331124564,25-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  889.00 ,
TRX20220331124565,25-Feb-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  217.00 ,
TRX20220331124566,25-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  115.00 ,
TRX20220331124567,25-Feb-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  992.00 ,
TRX20220331124568,25-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  759.00 ,
TRX20220331124569,25-Feb-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  68.00 ,
TRX20220331124570,25-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  772.00 ,
TRX20220331124571,25-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  399.00 ,
TRX20220331124572,25-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  905.00 ,
TRX20220331124573,25-Feb-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  991.72 ,
TRX20220331124574,25-Feb-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  695.00 ,
TRX20220331124575,26-Feb-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  898.00 ,
TRX20220331124576,26-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  899.00 ,
TRX20220331124577,26-Feb-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  422.00 ,
TRX20220331124578,26-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  315.00 ,
TRX20220331124579,26-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  19.00 ,
TRX20220331124580,26-Feb-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  893.00 ,
TRX20220331124581,26-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  193.00 ,
TRX20220331124582,26-Feb-24,Meals,Charges for meals,Other Expenses,Online payment,  345.93 ,
TRX20220331124583,27-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  501.85 ,
TRX20220331124584,27-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  813.00 ,
TRX20220331124585,27-Feb-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  42.00 ,
TRX20220331124586,27-Feb-24,Meals,Charges for meals,Other Expenses,Online payment,  610.00 ,
TRX20220331124587,27-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  501.85 ,
TRX20220331124588,27-Feb-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  77.00 ,
TRX20220331124589,27-Feb-24,Property Maintenance,,Other Expenses,,  899.00 ,
TRX20220331124590,27-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  891.00 ,
TRX20220331124591,28-Feb-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  89.00 ,
TRX20220331124592,28-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  871.00 ,
TRX20220331124593,28-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  345.60 ,
TRX20220331124594,28-Feb-24,Home Ownership,,Other Expenses,,  415.00 ,
TRX20220331124595,28-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  193.00 ,
TRX20220331124596,28-Feb-24,Fleet Services,,Utilities,,  928.30 ,
TRX20220331124597,28-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  315.00 ,
TRX20220331124598,28-Feb-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,  750.00 
TRX20220331124599,28-Feb-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  891.00 ,
TRX20220331124600,28-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  718.72 ,
TRX20220331124601,28-Feb-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  341.00 ,
TRX20220331124602,28-Feb-24,Property Maintenance,,Other Expenses,,  229.63 ,
TRX20220331124603,28-Feb-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  68.00 ,
TRX20220331124604,29-Feb-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  19.00 ,
TRX20220331124605,29-Feb-24,Property Maintenance,,Other Expenses,,  229.63 ,
TRX20220331124606,29-Feb-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  694.30 ,
TRX20220331124607,29-Feb-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  19.00 ,
TRX20220331124608,29-Feb-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  854.00 ,
TRX20220331124609,29-Feb-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  28.00 ,
TRX20220331124610,29-Feb-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  892.00 ,
TRX20220331124611,29-Feb-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  82.00 ,
TRX20220331124612,29-Feb-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,  750.00 
TRX20220331124613,29-Feb-24,Property Maintenance,,Other Expenses,,  229.63 ,
TRX20220331124614,29-Feb-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  189.00 ,
TRX20220331124615,29-Feb-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  731.82 ,
TRX20220331124616,29-Feb-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  217.00 ,
TRX20220331124617,29-Feb-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  345.60 ,
TRX20220331124618,1-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  217.00 ,
TRX20220331124619,1-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  889.00 ,
TRX20220331124620,1-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  991.72 ,
TRX20220331124621,1-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  19.00 ,
TRX20220331124622,1-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  192.00 ,
TRX20220331124623,1-Mar-24,Property Maintenance,,Other Expenses,,  65.00 ,
TRX20220331124624,2-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  992.00 ,
TRX20220331124625,2-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  68.00 ,
TRX20220331124626,2-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  992.00 ,
TRX20220331124627,3-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  68.00 ,
TRX20220331124628,3-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  68.00 ,
TRX20220331124629,3-Mar-24,Fleet Services,,Utilities,,  759.00 ,
TRX20220331124630,3-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  366.00 ,
TRX20220331124631,3-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  991.72 ,
TRX20220331124632,3-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  905.00 ,
TRX20220331124633,4-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  214.00 ,
TRX20220331124634,4-Mar-24,Property Maintenance,,Other Expenses,,  56.00 ,
TRX20220331124635,4-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  517.00 ,
TRX20220331124636,4-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,  465.69 ,
TRX20220331124637,4-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  56.00 ,
TRX20220331124638,4-Mar-24,Home Ownership,,Other Expenses,,  67.00 ,
TRX20220331124639,4-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  517.00 ,
TRX20220331124640,4-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  659.00 ,
TRX20220331124641,4-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  97.00 ,
TRX20220331124642,4-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  894.00 ,
TRX20220331124643,5-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  214.00 ,
TRX20220331124644,5-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  392.90 ,
TRX20220331124645,5-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,  465.69 ,
TRX20220331124646,5-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  659.00 ,
TRX20220331124647,5-Mar-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"  20,000.00 "
TRX20220331124648,5-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  72.00 ,
TRX20220331124649,5-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  894.00 ,
TRX20220331124650,5-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  214.00 ,
TRX20220331124651,5-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  41.99 ,
TRX20220331124652,6-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  97.00 ,
TRX20220331124653,6-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  905.00 ,
TRX20220331124654,6-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  659.00 ,
TRX20220331124655,6-Mar-24,Fund Transfer From Bank Rakyat,Transfer of funds from Bank Rakyat,Income/Salary,Bank transfer,,"  50,000.00 "
TRX20220331124656,6-Mar-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"  50,000.00 "
TRX20220331124657,6-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  894.00 ,
TRX20220331124658,6-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  214.00 ,
TRX20220331124659,6-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  385.00 ,
TRX20220331124660,7-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  385.00 ,
TRX20220331124661,7-Mar-24,Fund Transfer From Bank Rakyat,Transfer of funds from Bank Rakyat,Income/Salary,Bank transfer,,"  50,000.00 "
TRX20220331124662,7-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  41.99 ,
TRX20220331124663,7-Mar-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"  50,000.00 "
TRX20220331124664,7-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  214.00 ,
TRX20220331124665,8-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  431.00 ,
TRX20220331124666,8-Mar-24,Property Maintenance,,Other Expenses,,  162.21 ,
TRX20220331124667,8-Mar-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220331124668,8-Mar-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,"  1,200.00 "
TRX20220331124669,8-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  599.00 ,
TRX20220331124670,8-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  495.19 ,
TRX20220331124671,8-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  399.00 ,
TRX20220331124672,8-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  778.00 ,
TRX20220331124673,8-Mar-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220331124674,8-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  905.00 ,
TRX20220331124675,8-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  75.00 ,
TRX20220331124676,8-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  498.00 ,
TRX20220331124677,8-Mar-24,Fund Transfer From Bank Rakyat,Transfer of funds from Bank Rakyat,Income/Salary,Bank transfer,,"  4,000.00 "
TRX20220331124678,9-Mar-24,Fund Transfer From Bank Rakyat,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"  4,000.00 "
TRX20220331124679,9-Mar-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Rakyat,Income/Salary,Bank transfer,,"  4,000.00 "
TRX20220331124680,9-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  506.00 ,
TRX20220331124681,9-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  517.00 ,
TRX20220331124682,9-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  633.00 ,
TRX20220331124683,9-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  810.00 ,
TRX20220331124684,9-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  580.74 ,
TRX20220331124685,9-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  778.00 ,
TRX20220331124686,9-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  37.00 ,
TRX20220331124687,9-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  299.00 ,
TRX20220331124688,9-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  151.22 ,
TRX20220331124689,9-Mar-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Rakyat,Income/Salary,Bank transfer,,"  4,000.00 "
TRX20220331124690,9-Mar-24,Fund Transfer From Bank Rakyat,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"  4,000.00 "
TRX20220331124691,9-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  778.00 ,
TRX20220331124692,9-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  358.00 ,
TRX20220331124693,9-Mar-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  29.00 ,
TRX20220331124694,9-Mar-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  395.36 ,
TRX20220331124695,9-Mar-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  193.00 ,
TRX20220331124696,9-Mar-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  586.00 ,
TRX20220331124697,9-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,  382.68 ,
TRX20220331124698,9-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  495.19 ,
TRX20220331124699,10-Mar-24,Property Maintenance,,Other Expenses,,  63.00 ,
TRX20220331124700,10-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  335.00 ,
TRX20220331124701,10-Mar-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  894.00 ,
TRX20220331124702,10-Mar-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,286,
TRX20220331124703,10-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,91,
TRX20220331124704,10-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,777,
TRX20220331124705,10-Mar-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,14,
TRX20220331124706,10-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,610,
TRX20220331124707,10-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,610,
TRX20220331124708,10-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,891,
TRX20220331124709,10-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,91,
TRX20220331124710,10-Mar-24,Property Maintenance,,Other Expenses,,785,
TRX20220331124711,10-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,345.6,
TRX20220331124712,10-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,610,
TRX20220331124713,11-Mar-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,193,
TRX20220331124714,11-Mar-24,Property Maintenance,,Other Expenses,,785,
TRX20220331124715,11-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,899,
TRX20220331124716,11-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,813,
TRX20220331124717,11-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,695,
TRX20220331124718,11-Mar-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,871,
TRX20220331124719,11-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,813,
TRX20220331124720,11-Mar-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,42,
TRX20220331124721,11-Mar-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,42,
TRX20220331124722,11-Mar-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,42,
TRX20220331124723,11-Mar-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,42,
TRX20220331124724,11-Mar-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,669,
TRX20220331124725,11-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,345.93,
TRX20220331124726,11-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,859,
TRX20220331124727,11-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,89,
TRX20220331124728,11-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,89,
TRX20220331124729,11-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,88,
TRX20220331124730,11-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,669,
TRX20220331124731,11-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,88,
TRX20220331124732,11-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,138,
TRX20220331124733,11-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,89,
TRX20220331124734,12-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,88,
TRX20220331124735,12-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,315,
TRX20220331124736,12-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,345.93,
TRX20220331124737,12-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,345.93,
TRX20220331124738,12-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,88,
TRX20220331124739,12-Mar-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,42,
TRX20220331124740,12-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,345.93,
TRX20220331124741,12-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,859,
TRX20220331124742,12-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,315,
TRX20220331124743,12-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,669,
TRX20220331124744,12-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,669,
TRX20220331124745,12-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,422,
TRX20220331124746,12-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,315,
TRX20220331124747,12-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,481.75,
TRX20220331124748,12-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,82,
TRX20220331124749,12-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,718.72,
TRX20220331124750,12-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,718.72,
TRX20220331124751,13-Mar-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,257,
TRX20220331124752,13-Mar-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,257,
TRX20220331124753,13-Mar-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,458.85,
TRX20220331124754,13-Mar-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,257,
TRX20220331124755,13-Mar-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,458.85,
TRX20220331124756,13-Mar-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,458.85,
TRX20220331124757,13-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,47,
TRX20220331124758,13-Mar-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,458.85,
TRX20220331124759,13-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,28,
TRX20220331124760,13-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,605,
TRX20220331124761,13-Mar-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,731.82,
TRX20220331124762,13-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,19,
TRX20220331124763,14-Mar-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,257,
TRX20220331124764,14-Mar-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,234,
TRX20220331124765,14-Mar-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,341,
TRX20220331124766,14-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,82,
TRX20220331124767,14-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,82,
TRX20220331124768,14-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,28,
TRX20220331124769,15-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,82,
